"sex" "dx2" "cod_label" "n" "fu" "deaths" "rate1000" "left" "right" "MRR" "MRR_left" "MRR_right"
"women" "All Danish population" "Infectious Diseases" 3356869 52607713.4889363 7262 0.138040593638939 0.134901949607125 0.141252261718124 NA NA NA
"women" "All Danish population" "Natural Causes" 3356869 52607713.4889363 535919 10.1870802674727 10.1598427826431 10.2143907731743 NA NA NA
"women" "All Danish population" "Neoplasms" 3356869 52607713.4889363 154234 2.93177539511266 2.91718034910751 2.9464434620978 NA NA NA
"women" "All Danish population" "Other Causes" 3356869 52607713.4889363 79210 1.50567273783261 1.49522367506635 1.5161948217224 NA NA NA
"women" "All Danish population" "Respiratory Diseases" 3356869 52607713.4889363 58446 1.11097776588012 1.10200726288308 1.12002129010555 NA NA NA
"women" "All Danish population" "Suicide" 3356869 52607713.4889363 3942 0.074931977433861 0.0726289667918379 0.0773080148343738 NA NA NA
"women" "All Danish population" "Unnatural Causes" 3356869 52607713.4889363 20968 0.398572730297615 0.393214253934141 0.404004228604344 NA NA NA
"women" "Any Disorder" "Accidents" 399777 3974435.26489258 4593 1.15563588129649 1.12269341581064 1.18954495620305 3.73218868860465 3.58953935353381 3.88050694962727
"women" "Any Disorder" "Alcohol Misuse" 399777 3974435.26489258 3512 0.883647553911014 0.854900850728662 0.913360887250711 9.19839107762072 8.72823465752348 9.69387301519453
"women" "Any Disorder" "All Causes" 399777 3974435.26489258 113758 28.622431218055 28.4565862161291 28.7892427647538 2.30132939902091 2.28424264459153 2.31854396700706
"women" "Any Disorder" "Diabetes Mellitus" 399777 3974435.26489258 2425 0.610149578084911 0.586342036170071 0.6349237896517 2.28001911879423 2.16644799066736 2.39954395603369
"women" "Any Disorder" "Digestive Diseases" 399777 3974435.26489258 4218 1.06128285375759 1.02973358511692 1.09379873780845 2.11074029035878 2.0311927460583 2.19340315289605
"women" "Any Disorder" "Dis. Circulatory System" 399777 3974435.26489258 41125 10.3473820200998 10.2478578388332 10.4478727509431 2.34172824163592 2.31277476431024 2.37104418566705
"women" "Any Disorder" "Homicide" 399777 3974435.26489258 83 0.0208834700952774 0.016841127245438 0.0258960885969484 3.99845585362723 3.01134410123983 5.30914059499989
"women" "Any Disorder" "Infectious Diseases" 399777 3974435.26489258 1552 0.390495729974343 0.371543513523383 0.410414687857546 2.28018009443452 2.13835883481658 2.43140729161174
"women" "Any Disorder" "Natural Causes" 399777 3974435.26489258 106633 26.8297236948158 26.6691716679772 26.9912422666091 2.21630349958745 2.19936719918551 2.23337021853496
"women" "Any Disorder" "Neoplasms" 399777 3974435.26489258 19093 4.80395294613411 4.73629274462949 4.87257970589736 1.31092517829157 1.28842771323926 1.33381547557544
"women" "Any Disorder" "Other Causes" 399777 3974435.26489258 21503 5.41032840311746 5.33849556051423 5.48312780216305 3.31556468381108 3.25653718184428 3.3756621093789
"women" "Any Disorder" "Respiratory Diseases" 399777 3974435.26489258 13205 3.3224846097366 3.26629662542741 3.37963915953042 2.53508772718572 2.47948392167074 2.59193847895459
"women" "Any Disorder" "Suicide" 399777 3974435.26489258 2449 0.616188171847401 0.592260786128259 0.641082225967967 17.5357599873982 16.2907394822988 18.875931241167
"women" "Any Disorder" "Unnatural Causes" 399777 3974435.26489258 7125 1.79270752323917 1.75156103536935 1.83482059658893 5.17652766583775 5.00957176190166 5.34904777270054
"women" "Organic Disorders" "Accidents" 72295 348270.928497642 1684 4.83531602038785 4.60980283852173 5.07186138670455 3.40692342789051 3.21302327334689 3.61252510674114
"women" "Organic Disorders" "Alcohol Misuse" 72295 348270.928497642 466 1.33803875623559 1.2219052840234 1.46520989523293 7.44538797817583 6.67910900615211 8.29958039231059
"women" "Organic Disorders" "All Causes" 72295 348270.928497642 52145 149.725388291642 148.445786763288 151.016019975226 2.79861581483621 2.76962822958366 2.82790679102398
"women" "Organic Disorders" "Diabetes Mellitus" 72295 348270.928497642 1037 2.97756693179466 2.80174587702258 3.16442147948794 2.62809237291412 2.44179757050583 2.82860037375603
"women" "Organic Disorders" "Digestive Diseases" 72295 348270.928497642 1569 4.50511332303357 4.28762195470265 4.73363702952262 1.94914548369853 1.83726546995704 2.06783841461474
"women" "Organic Disorders" "Dis. Circulatory System" 72295 348270.928497642 24207 69.5062321291738 68.6361329595241 70.3873615322061 3.24953012088711 3.19951777642084 3.30032421897182
"women" "Organic Disorders" "Homicide" 72295 348270.928497642 9 0.025841950227726 0.0134459483277773 0.0496659941934093 5.41958583025023 2.47996673992275 11.8436711664786
"women" "Organic Disorders" "Infectious Diseases" 72295 348270.928497642 693 1.98983016753491 1.84706227405358 2.14363324466727 2.46317394853657 2.25022314055685 2.69627744528829
"women" "Organic Disorders" "Natural Causes" 72295 348270.928497642 50281 144.373233266699 143.116809380078 145.640687311061 2.77443351683198 2.74517857810461 2.80400022086555
"women" "Organic Disorders" "Neoplasms" 72295 348270.928497642 4678 13.4320714628114 13.0526226226834 13.8225511452794 1.10431157805471 1.06804719734312 1.14180727636318
"women" "Organic Disorders" "Other Causes" 72295 348270.928497642 12511 35.9231821443423 35.2991924453184 36.5582022131144 4.95411704737369 4.84501892962413 5.06567179108682
"women" "Organic Disorders" "Respiratory Diseases" 72295 348270.928497642 5120 14.701198351773 14.303978017153 15.1094494635689 2.31189882611038 2.23684432777382 2.38947168374919
"women" "Organic Disorders" "Suicide" 72295 348270.928497642 171 0.490997054326795 0.422654870270269 0.570389990309188 3.61430079187959 3.02453534376881 4.31906680842542
"women" "Organic Disorders" "Unnatural Causes" 72295 348270.928497642 1864 5.35215502494237 5.11461689900211 5.60072513282565 3.51703396867474 3.32728205698756 3.71760726170928
"women" "Substance Use Disorders" "Accidents" 56487 620439.837165956 1532 2.46921604356978 2.3486154125651 2.59600947741519 10.7217034027774 10.0929001079406 11.3896821159151
"women" "Substance Use Disorders" "Alcohol Misuse" 56487 620439.837165956 2744 4.42266894487955 4.26024836919272 4.59128175189196 31.8860037754932 30.2029878645801 33.6628032077283
"women" "Substance Use Disorders" "All Causes" 56487 620439.837165956 20766 33.4698044130353 33.0176625047979 33.9281379256951 3.49750443828531 3.44245777273801 3.55343132825013
"women" "Substance Use Disorders" "Diabetes Mellitus" 56487 620439.837165956 367 0.591515853779444 0.533991114084588 0.655237504976534 2.7451959701647 2.43756805327589 3.09164739194897
"women" "Substance Use Disorders" "Digestive Diseases" 56487 620439.837165956 968 1.56018350533652 1.46493052419943 1.66163004327758 4.37869299659589 4.06713502093589 4.71411749542211
"women" "Substance Use Disorders" "Dis. Circulatory System" 56487 620439.837165956 4199 6.76777948234302 6.5661426048731 6.97560834082865 2.38597773636759 2.30401574077297 2.47085541027248
"women" "Substance Use Disorders" "Homicide" 56487 620439.837165956 39 0.0628586329629382 0.0459265264958817 0.0860332369861174 11.050151819887 7.52666943464601 16.2230926046104
"women" "Substance Use Disorders" "Infectious Diseases" 56487 620439.837165956 330 0.531880740455631 0.477482173260918 0.592476825125454 4.46370275576365 3.93347017421748 5.06541079742031
"women" "Substance Use Disorders" "Natural Causes" 56487 620439.837165956 18365 29.5999690862657 29.1749512965959 30.0311784928365 3.1952611295699 3.14190703068326 3.24952125776937
"women" "Substance Use Disorders" "Neoplasms" 56487 620439.837165956 4133 6.66140333425189 6.46138133725387 6.86761731980388 1.99793525989414 1.92861128633081 2.06975108515651
"women" "Substance Use Disorders" "Other Causes" 56487 620439.837165956 2864 4.61608012322705 4.45008074166952 4.78827170584276 3.53349105586113 3.38576432343035 3.68766336021896
"women" "Substance Use Disorders" "Respiratory Diseases" 56487 620439.837165956 2760 4.44845710199255 4.28555489416115 4.6175515369618 4.77743065964796 4.57286206314838 4.99115070443001
"women" "Substance Use Disorders" "Suicide" 56487 620439.837165956 830 1.33776065023689 1.24977772614339 1.43193747166919 18.8786790721442 17.2901575778741 20.6131449007208
"women" "Substance Use Disorders" "Unnatural Causes" 56487 620439.837165956 2401 3.86983532676961 3.71809964605595 4.02776334200718 12.3233356818039 11.7350049561142 12.941162180532
"women" "Schizophrenia" "Accidents" 51929 589206.256381466 872 1.47995712970747 1.38491721509059 1.58151915645637 4.17152194134209 3.85911408866267 4.50922022705186
"women" "Schizophrenia" "Alcohol Misuse" 51929 589206.256381466 462 0.784105726978042 0.715769430078416 0.858966260982126 4.21261898203201 3.78318945174 4.69079302375789
"women" "Schizophrenia" "All Causes" 51929 589206.256381466 17940 30.4477418657707 30.0054404858686 30.896563080326 2.32170209428983 2.28262339171771 2.36144982750462
"women" "Schizophrenia" "Diabetes Mellitus" 51929 589206.256381466 457 0.775619734261829 0.707670874281815 0.85009288079987 2.78541970546341 2.50345051683805 3.09914770969119
"women" "Schizophrenia" "Digestive Diseases" 51929 589206.256381466 683 1.15918660503464 1.07543219106288 1.24946379368066 2.2453625287593 2.05837762276731 2.44933331464141
"women" "Schizophrenia" "Dis. Circulatory System" 51929 589206.256381466 5536 9.39569113539056 9.15142051870825 9.64648184740149 2.07572808868688 2.01338615800954 2.14000035761808
"women" "Schizophrenia" "Homicide" 51929 589206.256381466 13 0.0220635810621527 0.0128113581133689 0.0379976584042402 3.3469763293235 1.77654025690136 6.30565533515734
"women" "Schizophrenia" "Infectious Diseases" 51929 589206.256381466 237 0.402236054748476 0.354151849774308 0.456848789135865 2.40180778140518 2.07195062682453 2.78417861127297
"women" "Schizophrenia" "Natural Causes" 51929 589206.256381466 16374 27.7899289470529 27.3675168388386 28.2188609010471 2.19150419289702 2.15294202577159 2.23075706172997
"women" "Schizophrenia" "Neoplasms" 51929 589206.256381466 3085 5.23585750590316 5.05431919865382 5.42391620802739 1.36074115924712 1.30650223196504 1.4172317943034
"women" "Schizophrenia" "Other Causes" 51929 589206.256381466 3529 5.98941365910284 5.79502902934821 6.19031859860802 3.32843795637249 3.20262545446372 3.45919289874506
"women" "Schizophrenia" "Respiratory Diseases" 51929 589206.256381466 2385 4.0478185256334 3.88858325772337 4.21357438700019 2.98093549003823 2.84474650309998 3.12364436904525
"women" "Schizophrenia" "Suicide" 51929 589206.256381466 681 1.15579220794815 1.07216505509878 1.24594214444957 14.8772137259801 13.5381348304944 16.3487430890366
"women" "Schizophrenia" "Unnatural Causes" 51929 589206.256381466 1566 2.65781291871778 2.52938303043496 2.79276385818417 6.03496662458734 5.69034274975062 6.40046193377003
"women" "Mood Disorders" "Accidents" 156164 1465735.14983906 1767 1.20553839497812 1.15061903641265 1.26307906941774 2.91136848134506 2.75162008670135 3.08039124846285
"women" "Mood Disorders" "Alcohol Misuse" 156164 1465735.14983906 1128 0.769579688474999 0.725954563593648 0.815826398254849 4.57853487566576 4.25842528800254 4.92270738358323
"women" "Mood Disorders" "All Causes" 156164 1465735.14983906 43954 29.9876822936437 29.7086443015617 30.2693411458442 1.82742373411768 1.80720888485642 1.84786470009079
"women" "Mood Disorders" "Diabetes Mellitus" 156164 1465735.14983906 960 0.654961436999999 0.614813391617622 0.697731197475122 1.8529110932005 1.71838779692906 1.99796549151541
"women" "Mood Disorders" "Digestive Diseases" 156164 1465735.14983906 1823 1.24374447880312 1.18794167387253 1.30216858502031 1.90723408397287 1.80562821719623 2.01455749108539
"women" "Mood Disorders" "Dis. Circulatory System" 156164 1465735.14983906 14804 10.1000511597375 9.93865660506351 10.2640666121156 1.71069553765209 1.67828113934268 1.74373598912573
"women" "Mood Disorders" "Homicide" 156164 1465735.14983906 23 0.015691784428125 0.0104276042928507 0.0236134870123108 2.65689203044916 1.63560343858975 4.31588433657901
"women" "Mood Disorders" "Infectious Diseases" 156164 1465735.14983906 639 0.435958706503125 0.403433857398825 0.471105709871021 1.9825527627608 1.80695557624406 2.17521421600218
"women" "Mood Disorders" "Natural Causes" 156164 1465735.14983906 40627 27.7178315635406 27.4496121817957 27.9886718069671 1.73642415098759 1.71648471910864 1.75659520796593
"women" "Mood Disorders" "Neoplasms" 156164 1465735.14983906 8208 5.59992028634999 5.48007469910771 5.72238681684033 1.21952091777966 1.18896027068945 1.25086708577716
"women" "Mood Disorders" "Other Causes" 156164 1465735.14983906 7307 4.98521168766562 4.87220796218583 5.10083636899775 2.17026190361461 2.11138667308111 2.23077884801065
"women" "Mood Disorders" "Respiratory Diseases" 156164 1465735.14983906 5758 3.92840411900625 3.82823548887826 4.03119373587626 2.23483163820344 2.16648108042165 2.3053385954993
"women" "Mood Disorders" "Suicide" 156164 1465735.14983906 1537 1.04862055069687 0.997485480461187 1.10237700786924 18.2617772269567 16.9685754630422 19.6535359266513
"women" "Mood Disorders" "Unnatural Causes" 156164 1465735.14983906 3327 2.26985073010312 2.19401720447028 2.34830534895172 4.82258750153808 4.62213712206891 5.03173090623956
"women" "Neurotic Disorders" "Accidents" 187485 1903701.77764803 1451 0.762199214728196 0.723973306192957 0.802443457462839 3.4452553613165 3.23882111714385 3.66484720068376
"women" "Neurotic Disorders" "Alcohol Misuse" 187485 1903701.77764803 1544 0.811051404231795 0.771588722954497 0.852532392888744 5.96806712126601 5.59668769440318 6.36409017418552
"women" "Neurotic Disorders" "All Causes" 187485 1903701.77764803 29801 15.6542376279221 15.477511187868 15.8329819786232 1.97941130564242 1.95315544170683 2.00602012171703
"women" "Neurotic Disorders" "Diabetes Mellitus" 187485 1903701.77764803 632 0.331984771680372 0.307085410257119 0.358903044385561 1.88432509986383 1.71928533760368 2.06520756288525
"women" "Neurotic Disorders" "Digestive Diseases" 187485 1903701.77764803 1261 0.662393666279983 0.626824256825037 0.69998147702556 2.22488146513416 2.0846953960717 2.37449439530842
"women" "Neurotic Disorders" "Dis. Circulatory System" 187485 1903701.77764803 7530 3.95545147271076 3.86711271649575 4.04580820368414 1.63286879672927 1.59042413979137 1.67644620112585
"women" "Neurotic Disorders" "Homicide" 187485 1903701.77764803 52 0.0273152027331952 0.0208144055636193 0.0358463419997767 4.71139307246788 3.35614500235887 6.61390514048023
"women" "Neurotic Disorders" "Infectious Diseases" 187485 1903701.77764803 423 0.222198668387338 0.202001510349492 0.244415242973604 2.07207542154181 1.85177951340031 2.31857870847367
"women" "Neurotic Disorders" "Natural Causes" 187485 1903701.77764803 27011 14.1886719428141 14.0204694281904 14.3588923703238 1.86421957842933 1.83830176056896 1.89050280598305
"women" "Neurotic Disorders" "Neoplasms" 187485 1903701.77764803 7085 3.72169637239784 3.6360374476907 3.80937327725166 1.44917597347393 1.41021874441672 1.48920939422254
"women" "Neurotic Disorders" "Other Causes" 187485 1903701.77764803 4383 2.3023564149922 2.2351946398117 2.37153622652849 2.06969155156493 1.99875391765949 2.14314682801739
"women" "Neurotic Disorders" "Respiratory Diseases" 187485 1903701.77764803 4153 2.18153917213384 2.11618961322937 2.24890677555677 2.80510707543973 2.70559552161336 2.90827865504078
"women" "Neurotic Disorders" "Suicide" 187485 1903701.77764803 1287 0.676051267646581 0.640107056928517 0.714013869304348 12.6874962813368 11.7533737663723 13.6958600218685
"women" "Neurotic Disorders" "Unnatural Causes" 187485 1903701.77764803 2790 1.46556568510797 1.41218075329634 1.52096873743135 5.10957840804554 4.88080648898531 5.34907326624885
"women" "Eating Disorders" "Accidents" 20004 191443.982902912 63 0.329077984299718 0.257073620641133 0.421250221942991 2.8255774611178 2.12882938217788 3.75036536775392
"women" "Eating Disorders" "Alcohol Misuse" 20004 191443.982902912 42 0.219385322866479 0.162130349833644 0.296859409349412 4.95415926823933 3.5033471712792 7.00578414160418
"women" "Eating Disorders" "All Causes" 20004 191443.982902912 554 2.89379687781022 2.66258790903638 3.14508315072115 2.75745047695456 2.50699389903286 3.03292845498755
"women" "Eating Disorders" "Diabetes Mellitus" 20004 191443.982902912 8 0.041787680545996 0.020897920577811 0.0835590430594466 1.97140374523242 0.893190992493363 4.35117769813971
"women" "Eating Disorders" "Digestive Diseases" 20004 191443.982902912 25 0.130586501706237 0.0882384720181728 0.193258496411419 4.27566344618814 2.73056304896477 6.69506529504983
"women" "Eating Disorders" "Dis. Circulatory System" 20004 191443.982902912 61 0.318631064163219 0.247915068415422 0.409518290673895 1.89403891796948 1.42215344241648 2.52250095931101
"women" "Eating Disorders" "Homicide" 20004 191443.982902912 NA NA NA NA NA NA NA
"women" "Eating Disorders" "Infectious Diseases" 20004 191443.982902912 4 0.020893840272998 0.00784183136439474 0.0556697206389424 0.984530945087679 0.32135791415192 3.01626672052958
"women" "Eating Disorders" "Natural Causes" 20004 191443.982902912 406 2.1207247877093 1.92415427191876 2.33737683658794 2.52696978568159 2.26112027152055 2.82407635638662
"women" "Eating Disorders" "Neoplasms" 20004 191443.982902912 89 0.464887946074205 0.377677491184055 0.572236385407914 1.41351356669023 1.11494704783528 1.79203183424413
"women" "Eating Disorders" "Other Causes" 20004 191443.982902912 137 0.715614029350181 0.605279256517241 0.846061439391512 4.01263466486569 3.31223224301643 4.86114371588224
"women" "Eating Disorders" "Respiratory Diseases" 20004 191443.982902912 40 0.20893840272998 0.153260941486839 0.28484267231977 3.82467487462865 2.68433722789909 5.44944120454808
"women" "Eating Disorders" "Suicide" 20004 191443.982902912 83 0.433547185664708 0.349626919634015 0.537610669094205 8.88016066032611 6.91833364950704 11.3983015778406
"women" "Eating Disorders" "Unnatural Causes" 20004 191443.982902912 148 0.773072090100925 0.658039037641881 0.908214288676079 4.43810873754594 3.6875281713959 5.34146676331028
"women" "Personality Disorders" "Accidents" 86180 1068593.22165581 1110 1.03874886861067 0.979403698861344 1.10168995001182 4.29178591994464 4.00250606211608 4.60197338786713
"women" "Personality Disorders" "Alcohol Misuse" 86180 1068593.22165581 1094 1.02377591194601 0.964872508567112 1.08627524214302 6.25831824701945 5.8154710260349 6.73488821552622
"women" "Personality Disorders" "All Causes" 86180 1068593.22165581 20000 18.7161958308228 18.4585965195256 18.9773900744384 2.07985904138514 2.04656058016472 2.11369928354789
"women" "Personality Disorders" "Diabetes Mellitus" 86180 1068593.22165581 467 0.437023172649713 0.399131087695249 0.478512597291463 2.20190049741245 1.9808243948752 2.44765048989143
"women" "Personality Disorders" "Digestive Diseases" 86180 1068593.22165581 868 0.812282899057711 0.760003596054862 0.868158402837306 2.39618976887722 2.21714310369832 2.5896954503723
"women" "Personality Disorders" "Dis. Circulatory System" 86180 1068593.22165581 4886 4.57236664147002 4.44594019857681 4.70238819467707 1.68849180227162 1.63456867401593 1.7441938118965
"women" "Personality Disorders" "Homicide" 86180 1068593.22165581 21 0.019652005622364 0.012813255163574 0.0301407659530057 2.99777830153664 1.80903800311749 4.96765392970036
"women" "Personality Disorders" "Infectious Diseases" 86180 1068593.22165581 287 0.268577410172308 0.239234959340963 0.301518747316764 2.34666805534749 2.05030055138539 2.68587498465402
"women" "Personality Disorders" "Natural Causes" 86180 1068593.22165581 17962 16.809015475662 16.5649865559182 17.0566393342528 1.9378906781881 1.90521141493922 1.97113047463456
"women" "Personality Disorders" "Neoplasms" 86180 1068593.22165581 4573 4.27945817671764 4.15720565144449 4.40530582842637 1.42060109885275 1.37364877079899 1.46915829210679
"women" "Personality Disorders" "Other Causes" 86180 1068593.22165581 3005 2.81210842358113 2.71334022283434 2.91447188208316 2.2846969357284 2.1913798384715 2.38198782177699
"women" "Personality Disorders" "Respiratory Diseases" 86180 1068593.22165581 2782 2.60342284006745 2.50845640208402 2.70198456650628 2.94413584188849 2.81864061818703 3.07521852894737
"women" "Personality Disorders" "Suicide" 86180 1068593.22165581 907 0.848779480927815 0.795300377678697 0.905854727929155 12.6410451349766 11.6118746304948 13.761431912541
"women" "Personality Disorders" "Unnatural Causes" 86180 1068593.22165581 2038 1.90718035516085 1.82615064377463 1.9918055060305 5.90435436593094 5.60287064371524 6.22206056418452
"women" "Intellectual Disabilities" "Accidents" 8629 83584.2162137885 66 0.78962276599194 0.620360295415193 1.00506772786847 4.62299247724768 3.50804074044941 6.09230651122677
"women" "Intellectual Disabilities" "Alcohol Misuse" 8629 83584.2162137885 18 0.215351663452347 0.135680708575703 0.341804958409524 1.67240408661951 0.986549140869365 2.83506955008539
"women" "Intellectual Disabilities" "All Causes" 8629 83584.2162137885 1578 18.8791624959891 17.9702806386341 19.834012819126 3.6588598191797 3.45821884238078 3.87114170229648
"women" "Intellectual Disabilities" "Diabetes Mellitus" 8629 83584.2162137885 44 0.52641517732796 0.391746334223561 0.707378511838442 4.53843809029946 3.23708073643671 6.36296156213703
"women" "Intellectual Disabilities" "Digestive Diseases" 8629 83584.2162137885 70 0.837478691203572 0.662576032476671 1.05855105503645 4.42342068225379 3.38403208654425 5.78205230677108
"women" "Intellectual Disabilities" "Dis. Circulatory System" 8629 83584.2162137885 407 4.86934039028363 4.41852829908449 5.36614778304357 3.46978007306851 3.10523752405969 3.87711846909651
"women" "Intellectual Disabilities" "Homicide" 8629 83584.2162137885 NA NA NA NA NA NA NA
"women" "Intellectual Disabilities" "Infectious Diseases" 8629 83584.2162137885 25 0.299099532572704 0.202104240413269 0.442645489289481 4.33522701940545 2.76904186140518 6.78725503277359
"women" "Intellectual Disabilities" "Natural Causes" 8629 83584.2162137885 1481 17.718656309607 16.8388459890722 18.6444357066819 3.61669631746416 3.41216906239428 3.83348304658163
"women" "Intellectual Disabilities" "Neoplasms" 8629 83584.2162137885 242 2.89528347530378 2.55254721491224 3.28403970488567 1.61567596009122 1.39914349844699 1.86571914239974
"women" "Intellectual Disabilities" "Other Causes" 8629 83584.2162137885 483 5.77860296930465 5.28557019810762 6.31762535077329 8.05425054820483 7.27207271829463 8.92055874662246
"women" "Intellectual Disabilities" "Respiratory Diseases" 8629 83584.2162137885 192 2.29708441015837 1.99409926924179 2.64610537137347 4.68284432550849 3.98357733711777 5.50485885453232
"women" "Intellectual Disabilities" "Suicide" 8629 83584.2162137885 29 0.346955457784337 0.241106858877208 0.499272771612215 5.45137404848176 3.59269062750014 8.27164988518322
"women" "Intellectual Disabilities" "Unnatural Causes" 8629 83584.2162137885 97 1.16050618638209 0.951088734717042 1.41603465530668 4.74076404442768 3.77528858613585 5.95314588862785
"women" "Developmental Disorders" "Accidents" 5481 38194.6489632458 10 0.261816779874659 0.140871751601868 0.486598806676774 3.15809561235542 1.55594217861183 6.40998620249288
"women" "Developmental Disorders" "Alcohol Misuse" 5481 38194.6489632458 NA NA NA NA NA NA NA
"women" "Developmental Disorders" "All Causes" 5481 38194.6489632458 100 2.61816779874659 2.15217371414882 3.18506009869405 3.4097221975509 2.72616585468018 4.26467283511454
"women" "Developmental Disorders" "Diabetes Mellitus" 5481 38194.6489632458 NA NA NA NA NA NA NA
"women" "Developmental Disorders" "Digestive Diseases" 5481 38194.6489632458 5 0.13090838993733 0.05448771288149 0.31451139439926 6.12161279087676 2.25077422324549 16.649445677137
"women" "Developmental Disorders" "Dis. Circulatory System" 5481 38194.6489632458 15 0.392725169811989 0.236760605918118 0.651430411768736 3.19236363129965 1.79186274421299 5.68748113512498
"women" "Developmental Disorders" "Natural Causes" 5481 38194.6489632458 84 2.19926095094714 1.77583683775574 2.72364477835332 3.58905747461202 2.81173693438087 4.58127266408187
"women" "Developmental Disorders" "Neoplasms" 5481 38194.6489632458 19 0.497451881761852 0.317301446060605 0.779884169267678 2.01793423246657 1.20794078667788 3.37107465156431
"women" "Developmental Disorders" "Other Causes" 5481 38194.6489632458 31 0.811632017611443 0.57079329208651 1.15408947712753 6.16316532515196 4.12289746700167 9.21308548882719
"women" "Developmental Disorders" "Respiratory Diseases" 5481 38194.6489632458 10 0.261816779874659 0.140871751601868 0.486598806676774 6.05496125642575 2.98450988766573 12.2842802325214
"women" "Developmental Disorders" "Suicide" 5481 38194.6489632458 6 0.157090067924795 0.0705743931780891 0.34966350158117 5.11994942215105 2.05211125270337 12.7741037679374
"women" "Developmental Disorders" "Unnatural Causes" 5481 38194.6489632458 16 0.418906847799454 0.256635702369352 0.683782285602332 3.48404845900615 1.99076472547843 6.09745265693609
"women" "Behavioral Disorders" "Accidents" 23227 193024.475911371 76 0.393732450981481 0.314457311451449 0.49299296696372 3.68286402612749 2.84576385012186 4.76620273125022
"women" "Behavioral Disorders" "Alcohol Misuse" 23227 193024.475911371 31 0.160601394479288 0.112945518017259 0.228365041495057 4.16092569566447 2.78165883052385 6.22409278048682
"women" "Behavioral Disorders" "All Causes" 23227 193024.475911371 707 3.66274793215667 3.4024699872941 3.9429362976357 2.38470268434038 2.1921043445923 2.59422271879028
"women" "Behavioral Disorders" "Diabetes Mellitus" 23227 193024.475911371 15 0.0777103521673976 0.0468489200070155 0.128901559162445 2.47533823574191 1.3887064558519 4.41223510951929
"women" "Behavioral Disorders" "Digestive Diseases" 23227 193024.475911371 20 0.103613802889863 0.0668471909980934 0.160602412592111 2.00453863754825 1.21529848574617 3.30632778412184
"women" "Behavioral Disorders" "Dis. Circulatory System" 23227 193024.475911371 159 0.823729732974415 0.705147659905331 0.962253314542938 2.1510145992207 1.80125702581547 2.56868605631999
"women" "Behavioral Disorders" "Homicide" 23227 193024.475911371 3 0.0155420704334795 0.00501265058720358 0.048189266169058 2.73616705145188 0.745893283436229 10.0371062452273
"women" "Behavioral Disorders" "Infectious Diseases" 23227 193024.475911371 15 0.0777103521673976 0.0468489200070155 0.128901559162445 3.22733973854556 1.80911765552626 5.75734903486168
"women" "Behavioral Disorders" "Natural Causes" 23227 193024.475911371 584 3.02552304438401 2.78982842358064 3.28112998445623 2.2399299487708 2.04177438238204 2.45731664511676
"women" "Behavioral Disorders" "Neoplasms" 23227 193024.475911371 143 0.740838690662524 0.628843543940705 0.872779836687508 1.58904994655666 1.31782931578082 1.9160901206357
"women" "Behavioral Disorders" "Other Causes" 23227 193024.475911371 122 0.632044197628167 0.529277316930634 0.754764761263685 2.65691993179239 2.16918269329301 3.25432410362778
"women" "Behavioral Disorders" "Respiratory Diseases" 23227 193024.475911371 79 0.409274521414961 0.328281987119061 0.510249238313202 3.28987636265489 2.55744204030763 4.23207498389817
"women" "Behavioral Disorders" "Suicide" 23227 193024.475911371 44 0.2279503663577 0.169635535317997 0.306311819779997 5.95842916985162 4.24064445243031 8.37204782678539
"women" "Behavioral Disorders" "Unnatural Causes" 23227 193024.475911371 123 0.637224887772661 0.534001492717082 0.760401540323055 4.18345648678477 3.41536989860686 5.12427897896519
